060FC196-87A4-4DE1-93EF-C69357E52BC7#appfire#02.1004.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#User Management#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
0F13E4E9-A9E0-461E-A5FF-A227C1A0B1E9#appfire#02.#appfire##appfire##appfire##appfire#1#appfire#1#appfire#App Setup#appfire##appfire#\N#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
0F8D916F-A327-4D5E-90B4-C9CD46CD4BDF#appfire#01.1001.1006.1004.#appfire##appfire#Testpro.testpro.web.com.view.appinsight.health.Aui#appfire#{"homeScreen":false}#appfire#1#appfire#0#appfire#Aui#appfire##appfire#72B2D93C-7A57-46D2-8BD7-9B181D205B27#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
0FE28314-15D3-43FB-BF1E-AC80DCF8ECE6#appfire#01.1001.1006.1002.#appfire##appfire#Testpro.testpro.web.com.view.appinsight.health.BEntityMain#appfire##appfire#1#appfire#0#appfire#BEntity#appfire##appfire#59EB28DC-7A72-408E-AE38-CB88F46F0E18#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
0FF319A3-4133-41DC-9240-A08C8C469C6D#appfire#01.1002.#appfire##appfire##appfire##appfire#1#appfire#0#appfire#Data Visualizer#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
23A8628B-361F-4484-B739-EBD5350BA51F#appfire#01.#appfire##appfire##appfire##appfire#1#appfire#1#appfire#Resources#appfire##appfire#\N#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
2EC35001-2AAC-440E-B697-2FE2B47D8209#appfire#01.1001.1005.1003.#appfire##appfire#Testpro.testpro.web.com.view.organizationextendedbc.locationextended.DistrictMain#appfire##appfire#1#appfire#0#appfire#District#appfire##appfire#9E4EF93B-BADF-4D62-A2B0-F9456AA38440#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
30C9D9CC-DBB6-4C38-B8F7-35F776E24909#appfire#02.1004.1001.#appfire##appfire#Testpro.view.usermanagement.roles.RoleManagement#appfire##appfire#1#appfire#0#appfire#Role Feature#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#2#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
329360C2-FB16-4958-AE4B-C8DCB993E143#appfire#01.1001.1004.#appfire##appfire##appfire#\N#appfire#1#appfire#0#appfire#customers#appfire##appfire#null#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
34B3187F-ABF7-4380-A93F-9B23712B4860#appfire#01.1001.1005.1006.#appfire##appfire#Testpro.testpro.web.com.view.organizationextendedbc.locationextended.AddressExtendedMain#appfire##appfire#1#appfire#0#appfire#Address Extended#appfire##appfire#37360C26-A2C1-4CC7-975F-2222AFAEF5AE#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
3DF09336-9AA6-4C53-9C08-4FA594D7E482#appfire#01.1001.1002.1007.#appfire##appfire#Testpro.testpro.web.com.view.organization.contactmanagement.SocialCategoryMain#appfire##appfire#1#appfire#0#appfire#Social Category#appfire##appfire#819AF8C3-E624-4087-BBA3-B46B191F379A#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
434F43D0-1FF8-498C-BAF9-5690CB29F090#appfire#01.1001.1001.1003.#appfire##appfire#Testpro.testpro.web.com.view.organization.locationmanagement.CountryMain#appfire##appfire#1#appfire#0#appfire#Country#appfire##appfire#9CBBCF47-0326-4FD4-B302-C8D9E922C2CE#appfire#1#appfire#1#appfire#\N#appfire#0#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#FE44F4F8-F097-4B2A-AEB0-03B28E46B935#appfire#2016-09-21 12:01:02#appfire#1#appfire#1#appfire#51000#appfire#0#appfire#2038-01-01 00:00:00
